pfam,feature_importance_vals
PF07299.9,0.0
PF07301.9,0.0
PF07302.9,0.0
PF07303.11,0.0
PF07304.9,0.0
PF07472.9,0.0
PF07473.9,0.0
PF07474.10,0.0
PF07670.12,0.0
PF07654.13,0.0
PF07655.11,0.0
PF07657.11,0.0
PF07659.9,0.0
PF07660.12,0.0
PF07661.11,0.0
PF07662.11,0.0
PF07663.9,0.0
PF07664.10,0.0
PF07666.9,0.0
PF07667.9,0.0
PF07668.9,0.0
PF07669.9,0.0
PF07671.9,0.0
PF07652.12,0.0
PF07672.11,0.0
PF07675.9,0.0
PF07676.10,0.0
PF07677.12,0.0
PF07678.12,0.0
PF07679.14,0.0
PF07680.9,0.0
PF07681.10,0.0
PF07682.9,0.0
PF07683.12,0.0
PF07684.10,0.0
PF07685.12,0.0
PF07686.15,0.0
PF07653.15,0.0
PF07651.14,0.0
PF07614.9,0.0
PF07632.9,0.0
PF07617.9,0.0
PF07618.9,0.0
PF07619.9,0.0
PF07621.9,0.0
PF07622.9,0.0
PF07623.9,0.0
PF07624.9,0.0
PF07625.9,0.0
PF07626.9,0.0
PF07627.9,0.0
PF07628.9,0.0
PF07629.9,0.0
PF07631.9,0.0
PF07634.9,0.0
PF07650.15,0.0
PF07635.9,0.0
PF07636.9,0.0
PF07637.9,0.0
PF07638.9,0.0
PF07639.9,0.0
PF07640.9,0.0
PF07642.9,0.0
PF07643.9,0.0
PF07644.9,0.0
PF07645.13,0.0
PF07646.13,0.0
PF07647.15,0.0
PF07648.13,0.0
PF07687.12,0.0
PF07688.10,0.0
PF07689.10,0.0
PF07735.15,0.0
PF07722.11,0.0
PF07723.11,0.0
PF07724.12,0.0
PF07725.10,0.0
PF07726.9,0.0
PF07727.12,0.0
PF07728.12,0.0
PF07729.10,0.0
PF07730.11,0.0
PF07731.12,0.0
PF07732.13,0.0
PF07733.10,0.0
PF07734.11,0.0
PF07736.9,0.0
PF07690.14,0.0
PF07737.9,0.0
PF07738.11,0.0
PF07739.11,0.0
PF07740.10,0.0
PF07741.11,0.0
PF07742.10,0.0
PF07743.11,0.0
PF07744.11,0.0
PF07745.11,0.0
PF07746.9,0.0
PF07747.9,0.0
PF07748.11,0.0
PF07749.10,0.0
PF07721.12,0.0
PF07720.10,0.0
PF07719.15,0.0
PF07718.10,0.0
PF07691.10,0.0
PF07692.9,0.0
PF07693.12,0.0
PF07694.10,0.0
PF07695.9,0.0
PF07696.9,0.0
PF07697.9,0.0
PF07698.9,0.0
PF07699.11,0.0
PF07700.13,0.0
PF07701.12,0.0
PF07702.11,0.0
PF07703.12,0.0
PF07704.9,0.0
PF07705.9,0.0
PF07706.10,0.0
PF07707.13,0.0
PF07708.9,0.0
PF07709.9,0.0
PF07710.9,0.0
PF07711.9,0.0
PF07712.10,0.0
PF07713.11,0.0
PF07714.15,0.0
PF07715.13,0.0
PF07716.13,0.0
PF07717.14,0.0
PF07615.9,0.0
PF07613.9,0.0
PF07475.10,0.0
PF07527.11,0.0
PF07510.9,0.0
PF07511.9,0.0
PF07514.9,0.0
PF07515.9,0.0
PF07516.11,0.0
PF07517.12,0.0
PF07519.9,0.0
PF07520.9,0.0
PF07521.10,0.0
PF07522.12,0.0
PF07523.10,0.0
PF07524.11,0.0
PF07526.9,0.0
PF07528.12,0.0
PF07508.11,0.0
PF07529.11,0.0
PF07530.9,0.0
PF07531.12,0.0
PF07532.9,0.0
PF07533.14,0.0
PF07534.14,0.0
PF07535.10,0.0
PF07536.12,0.0
PF07537.9,0.0
PF07538.9,0.0
PF07539.10,0.0
PF07540.9,0.0
PF07541.10,0.0
PF07509.9,0.0
PF07507.9,0.0
PF07611.9,0.0
PF07490.9,0.0
PF07476.9,0.0
PF07477.10,0.0
PF07478.11,0.0
PF07479.12,0.0
PF07481.9,0.0
PF07482.9,0.0
PF07483.9,0.0
PF07484.10,0.0
PF07485.9,0.0
PF07486.10,0.0
PF07487.11,0.0
PF07488.10,0.0
PF07489.9,0.0
PF07491.9,0.0
PF07506.9,0.0
PF07492.9,0.0
PF07494.9,0.0
PF07495.11,0.0
PF07496.13,0.0
PF07497.10,0.0
PF07498.10,0.0
PF07499.11,0.0
PF07500.12,0.0
PF07501.10,0.0
PF07502.12,0.0
PF07503.10,0.0
PF07504.11,0.0
PF07505.9,0.0
PF07542.9,0.0
PF07543.10,0.0
PF07544.11,0.0
PF07592.9,0.0
PF07579.9,0.0
PF07580.12,0.0
PF07581.10,0.0
PF07582.10,0.0
PF07583.9,0.0
PF07584.9,0.0
PF07585.9,0.0
PF07586.9,0.0
PF07587.9,0.0
PF07588.9,0.0
PF07589.9,0.0
PF07590.9,0.0
PF07591.9,0.0
PF07593.10,0.0
PF07545.12,0.0
PF07595.10,0.0
PF07596.9,0.0
PF07597.9,0.0
PF07598.9,0.0
PF07599.9,0.0
PF07600.9,0.0
PF07602.9,0.0
PF07603.9,0.0
PF07606.9,0.0
PF07607.9,0.0
PF07608.9,0.0
PF07609.9,0.0
PF07610.9,0.0
PF07578.9,0.0
PF07577.9,0.0
PF07576.10,0.0
PF07575.11,0.0
PF07546.11,0.0
PF07547.11,0.0
PF07548.9,0.0
PF07549.12,0.0
PF07550.9,0.0
PF07551.9,0.0
PF07552.9,0.0
PF07553.9,0.0
PF07554.11,0.0
PF07555.11,0.0
PF07556.9,0.0
PF07557.9,0.0
PF07558.9,0.0
PF07559.12,0.0
PF07560.9,0.0
PF07561.9,0.0
PF07562.12,0.0
PF07563.9,0.0
PF07564.9,0.0
PF07565.11,0.0
PF07566.10,0.0
PF07568.10,0.0
PF07569.9,0.0
PF07571.11,0.0
PF07572.10,0.0
PF07573.9,0.0
PF07574.11,0.0
PF07206.9,0.0
PF07204.9,0.0
PF07752.9,0.0
PF06823.10,0.0
PF06809.9,0.0
PF06810.9,0.0
PF06812.10,0.0
PF06813.11,0.0
PF06814.11,0.0
PF06815.11,0.0
PF06816.11,0.0
PF06817.12,0.0
PF06818.13,0.0
PF06819.9,0.0
PF06820.10,0.0
PF06821.11,0.0
PF06822.10,0.0
PF06824.9,0.0
PF06807.12,0.0
PF06825.10,0.0
PF06826.10,0.0
PF06827.12,0.0
PF06830.9,0.0
PF06831.12,0.0
PF06832.10,0.0
PF06833.9,0.0
PF06834.9,0.0
PF06835.11,0.0
PF06836.10,0.0
PF06837.9,0.0
PF06838.9,0.0
PF06839.10,0.0
PF06808.10,0.0
PF06806.10,0.0
PF06841.10,0.0
PF06789.10,0.0
PF06776.10,0.0
PF06777.9,0.0
PF06778.10,0.0
PF06779.12,0.0
PF06780.9,0.0
PF06781.10,0.0
PF06782.9,0.0
PF06783.9,0.0
PF06784.9,0.0
PF06785.9,0.0
PF06786.10,0.0
PF06787.9,0.0
PF06788.11,0.0
PF06790.9,0.0
PF06805.10,0.0
PF06791.11,0.0
PF06792.9,0.0
PF06793.10,0.0
PF06794.10,0.0
PF06795.9,0.0
PF06796.9,0.0
PF06797.9,0.0
PF06798.10,0.0
PF06799.9,0.0
PF06800.10,0.0
PF06802.9,0.0
PF06803.10,0.0
PF06804.9,0.0
PF06840.9,0.0
PF06842.10,0.0
PF07203.9,0.0
PF06898.9,0.0
PF06882.10,0.0
PF06883.10,0.0
PF06884.9,0.0
PF06886.9,0.0
PF06887.12,0.0
PF06888.10,0.0
PF06889.9,0.0
PF06890.10,0.0
PF06891.9,0.0
PF06892.9,0.0
PF06894.9,0.0
PF06896.9,0.0
PF06897.10,0.0
PF06899.9,0.0
PF06880.9,0.0
PF06900.9,0.0
PF06901.10,0.0
PF06902.9,0.0
PF06903.10,0.0
PF06904.10,0.0
PF06905.11,0.0
PF06906.9,0.0
PF06907.10,0.0
PF06908.9,0.0
PF06910.9,0.0
PF06911.10,0.0
PF06912.9,0.0
PF06916.11,0.0
PF06881.9,0.0
PF06878.9,0.0
PF06844.9,0.0
PF06861.9,0.0
PF06847.9,0.0
PF06848.9,0.0
PF06849.10,0.0
PF06850.9,0.0
PF06851.9,0.0
PF06852.10,0.0
PF06853.10,0.0
PF06854.9,0.0
PF06855.10,0.0
PF06856.9,0.0
PF06857.9,0.0
PF06858.12,0.0
PF06859.10,0.0
PF06862.10,0.0
PF06877.9,0.0
PF06863.10,0.0
PF06864.10,0.0
PF06865.9,0.0
PF06866.9,0.0
PF06868.9,0.0
PF06869.10,0.0
PF06870.10,0.0
PF06871.9,0.0
PF06872.9,0.0
PF06873.9,0.0
PF06874.9,0.0
PF06875.9,0.0
PF06876.10,0.0
PF06775.12,0.0
PF06773.9,0.0
PF06772.9,0.0
PF06685.9,0.0
PF06671.9,0.0
PF06672.9,0.0
PF06673.9,0.0
PF06674.9,0.0
PF06675.9,0.0
PF06676.9,0.0
PF06677.10,0.0
PF06678.9,0.0
PF06679.10,0.0
PF06680.9,0.0
PF06681.11,0.0
PF06682.10,0.0
PF06683.9,0.0
PF06686.9,0.0
PF06669.9,0.0
PF06687.10,0.0
PF06688.9,0.0
PF06689.11,0.0
PF06690.9,0.0
PF06691.9,0.0
PF06692.9,0.0
PF06693.9,0.0
PF06694.9,0.0
PF06695.9,0.0
PF06696.9,0.0
PF06697.10,0.0
PF06698.9,0.0
PF06699.9,0.0
PF06670.9,0.0
PF06668.10,0.0
PF06771.9,0.0
PF06646.9,0.0
PF06631.9,0.0
PF06632.10,0.0
PF06633.9,0.0
PF06634.10,0.0
PF06635.10,0.0
PF06636.9,0.0
PF06637.9,0.0
PF06638.9,0.0
PF06639.9,0.0
PF06640.9,0.0
PF06643.9,0.0
PF06644.9,0.0
PF06645.11,0.0
PF06648.9,0.0
PF06667.10,0.0
PF06649.10,0.0
PF06650.10,0.0
PF06651.9,0.0
PF06652.10,0.0
PF06653.9,0.0
PF06656.9,0.0
PF06657.11,0.0
PF06658.10,0.0
PF06661.9,0.0
PF06662.11,0.0
PF06663.11,0.0
PF06664.10,0.0
PF06666.9,0.0
PF06701.11,0.0
PF06702.10,0.0
PF06703.9,0.0
PF06753.10,0.0
PF06740.10,0.0
PF06741.11,0.0
PF06742.9,0.0
PF06743.13,0.0
PF06744.10,0.0
PF06745.11,0.0
PF06746.9,0.0
PF06747.11,0.0
PF06748.10,0.0
PF06749.10,0.0
PF06750.11,0.0
PF06751.9,0.0
PF06752.10,0.0
PF06754.10,0.0
PF06705.9,0.0
PF06755.10,0.0
PF06756.9,0.0
PF06757.11,0.0
PF06758.11,0.0
PF06760.9,0.0
PF06761.10,0.0
PF06762.12,0.0
PF06763.9,0.0
PF06764.9,0.0
PF06766.9,0.0
PF06767.9,0.0
PF06769.12,0.0
PF06770.9,0.0
PF06739.9,0.0
PF06738.10,0.0
PF06737.12,0.0
PF06736.9,0.0
PF06706.9,0.0
PF06707.9,0.0
PF06708.9,0.0
PF06709.9,0.0
PF06711.9,0.0
PF06712.9,0.0
PF06713.9,0.0
PF06714.9,0.0
PF06715.10,0.0
PF06716.9,0.0
PF06717.9,0.0
PF06718.9,0.0
PF06719.11,0.0
PF06720.9,0.0
PF06721.9,0.0
PF06722.10,0.0
PF06723.11,0.0
PF06724.9,0.0
PF06725.9,0.0
PF06726.10,0.0
PF06727.9,0.0
PF06728.11,0.0
PF06729.10,0.0
PF06730.9,0.0
PF06732.9,0.0
PF06733.13,0.0
PF06734.10,0.0
PF06917.10,0.0
PF06918.12,0.0
PF06919.9,0.0
PF07117.9,0.0
PF07102.10,0.0
PF07103.9,0.0
PF07104.9,0.0
PF07105.9,0.0
PF07106.11,0.0
PF07107.9,0.0
PF07108.9,0.0
PF07109.9,0.0
PF07110.9,0.0
PF07111.10,0.0
PF07112.9,0.0
PF07114.9,0.0
PF07116.9,0.0
PF07118.9,0.0
PF07100.9,0.0
PF07119.10,0.0
PF07120.9,0.0
PF07122.9,0.0
PF07123.10,0.0
PF07124.9,0.0
PF07125.9,0.0
PF07126.10,0.0
PF07127.9,0.0
PF07128.10,0.0
PF07129.9,0.0
PF07130.10,0.0
PF07131.9,0.0
PF07133.9,0.0
PF07101.9,0.0
PF07099.9,0.0
PF07067.9,0.0
PF07082.9,0.0
PF07069.9,0.0
PF07070.9,0.0
PF07071.9,0.0
PF07072.9,0.0
PF07073.10,0.0
PF07074.10,0.0
PF07075.9,0.0
PF07076.9,0.0
PF07077.9,0.0
PF07078.9,0.0
PF07079.9,0.0
PF07080.9,0.0
PF07081.9,0.0
PF07083.9,0.0
PF07098.9,0.0
PF07084.10,0.0
PF07085.10,0.0
PF07086.10,0.0
PF07087.9,0.0
PF07088.9,0.0
PF07090.9,0.0
PF07091.9,0.0
PF07092.10,0.0
PF07093.9,0.0
PF07094.9,0.0
PF07095.9,0.0
PF07096.9,0.0
PF07097.9,0.0
PF07134.9,0.0
PF07136.9,0.0
PF07137.9,0.0
PF07188.9,0.0
PF07174.9,0.0
PF07175.9,0.0
PF07176.9,0.0
PF07177.10,0.0
PF07178.9,0.0
PF07179.10,0.0
PF07180.9,0.0
PF07181.9,0.0
PF07182.9,0.0
PF07183.9,0.0
PF07184.9,0.0
PF07185.9,0.0
PF07187.9,0.0
PF07189.9,0.0
PF07138.9,0.0
PF07190.9,0.0
PF07191.10,0.0
PF07192.9,0.0
PF07193.9,0.0
PF07194.9,0.0
PF07195.10,0.0
PF07196.11,0.0
PF07197.10,0.0
PF07198.9,0.0
PF07199.9,0.0
PF07200.11,0.0
PF07201.9,0.0
PF07202.11,0.0
PF07173.10,0.0
PF07172.9,0.0
PF07171.10,0.0
PF07168.9,0.0
PF07139.9,0.0
PF07140.9,0.0
PF07141.9,0.0
PF07142.10,0.0
PF07143.9,0.0
PF07145.13,0.0
PF07146.9,0.0
PF07147.10,0.0
PF07148.10,0.0
PF07149.9,0.0
PF07150.9,0.0
PF07151.10,0.0
PF07152.10,0.0
PF07153.9,0.0
PF07154.9,0.0
PF07155.10,0.0
PF07156.12,0.0
PF07157.10,0.0
PF07158.9,0.0
PF07159.10,0.0
PF07160.10,0.0
PF07161.11,0.0
PF07162.9,0.0
PF07163.10,0.0
PF07165.9,0.0
PF07166.9,0.0
PF07167.11,0.0
PF07068.9,0.0
PF07066.9,0.0
PF06920.11,0.0
PF06972.9,0.0
PF06958.10,0.0
PF06959.9,0.0
PF06961.11,0.0
PF06962.10,0.0
PF06963.10,0.0
PF06964.10,0.0
PF06965.10,0.0
PF06966.10,0.0
PF06967.9,0.0
PF06968.11,0.0
PF06969.14,0.0
PF06970.9,0.0
PF06971.11,0.0
PF06973.10,0.0
PF06956.9,0.0
PF06974.11,0.0
PF06975.9,0.0
PF06977.9,0.0
PF06978.9,0.0
PF06979.10,0.0
PF06980.9,0.0
PF06983.11,0.0
PF06984.11,0.0
PF06985.9,0.0
PF06986.9,0.0
PF06988.9,0.0
PF06989.10,0.0
PF06990.9,0.0
PF06957.9,0.0
PF06955.10,0.0
PF07065.12,0.0
PF06937.9,0.0
PF06922.9,0.0
PF06923.9,0.0
PF06924.9,0.0
PF06925.9,0.0
PF06926.9,0.0
PF06929.9,0.0
PF06930.10,0.0
PF06931.9,0.0
PF06932.9,0.0
PF06933.9,0.0
PF06934.9,0.0
PF06935.9,0.0
PF06936.9,0.0
PF06938.9,0.0
PF06954.9,0.0
PF06939.9,0.0
PF06940.9,0.0
PF06941.10,0.0
PF06942.10,0.0
PF06943.10,0.0
PF06945.11,0.0
PF06946.9,0.0
PF06947.10,0.0
PF06949.9,0.0
PF06950.9,0.0
PF06951.9,0.0
PF06952.9,0.0
PF06953.9,0.0
PF06991.9,0.0
PF06992.9,0.0
PF06993.10,0.0
PF07046.9,0.0
PF07032.9,0.0
PF07033.9,0.0
PF07034.9,0.0
PF07035.10,0.0
PF07037.9,0.0
PF07038.9,0.0
PF07039.9,0.0
PF07040.9,0.0
PF07041.9,0.0
PF07042.9,0.0
PF07043.11,0.0
PF07044.9,0.0
PF07045.9,0.0
PF07047.10,0.0
PF06994.9,0.0
PF07048.9,0.0
PF07051.9,0.0
PF07052.9,0.0
PF07054.9,0.0
PF07055.10,0.0
PF07056.9,0.0
PF07057.9,0.0
PF07058.9,0.0
PF07059.10,0.0
PF07061.9,0.0
PF07062.10,0.0
PF07063.11,0.0
PF07064.11,0.0
PF07030.10,0.0
PF07029.9,0.0
PF07028.9,0.0
PF07027.10,0.0
PF06995.9,0.0
PF06996.9,0.0
PF06998.9,0.0
PF06999.10,0.0
PF07000.9,0.0
PF07001.9,0.0
PF07002.14,0.0
PF07004.10,0.0
PF07005.9,0.0
PF07006.9,0.0
PF07007.10,0.0
PF07009.9,0.0
PF07010.10,0.0
PF07011.9,0.0
PF07012.10,0.0
PF07013.9,0.0
PF07014.10,0.0
PF07015.9,0.0
PF07016.9,0.0
PF07017.9,0.0
PF07019.10,0.0
PF07020.9,0.0
PF07021.10,0.0
PF07022.11,0.0
PF07023.10,0.0
PF07024.11,0.0
PF07026.9,0.0
PF07751.9,0.0
PF07753.9,0.0
PF06629.10,0.0
PF08469.8,0.0
PF08456.8,0.0
PF08457.8,0.0
PF08458.8,0.0
PF08459.9,0.0
PF08460.8,0.0
PF08461.8,0.0
PF08462.8,0.0
PF08463.8,0.0
PF08464.8,0.0
PF08465.8,0.0
PF08466.8,0.0
PF08467.8,0.0
PF08468.9,0.0
PF08470.8,0.0
PF08454.9,0.0
PF08471.8,0.0
PF08472.8,0.0
PF08473.9,0.0
PF08474.9,0.0
PF08475.8,0.0
PF08476.8,0.0
PF08477.11,0.0
PF08478.8,0.0
PF08479.9,0.0
PF08480.8,0.0
PF08481.8,0.0
PF08482.8,0.0
PF08483.9,0.0
PF08455.8,0.0
PF08453.8,0.0
PF08485.8,0.0
PF08437.8,0.0
PF08421.9,0.0
PF08423.9,0.0
PF08424.8,0.0
PF08426.8,0.0
PF08427.8,0.0
PF08428.8,0.0
PF08429.9,0.0
PF08430.10,0.0
PF08432.8,0.0
PF08433.8,0.0
PF08434.9,0.0
PF08435.9,0.0
PF08436.10,0.0
PF08438.8,0.0
PF08452.8,0.0
PF08439.8,0.0
PF08440.8,0.0
PF08441.10,0.0
PF08442.8,0.0
PF08443.9,0.0
PF08444.8,0.0
PF08445.8,0.0
PF08446.9,0.0
PF08447.10,0.0
PF08448.8,0.0
PF08449.9,0.0
PF08450.10,0.0
PF08451.9,0.0
PF08484.9,0.0
PF08486.8,0.0
PF08277.10,0.0
PF08533.8,0.0
PF08520.8,0.0
PF08521.8,0.0
PF08522.8,0.0
PF08523.8,0.0
PF08524.9,0.0
PF08525.9,0.0
PF08526.8,0.0
PF08527.8,0.0
PF08528.9,0.0
PF08529.9,0.0
PF08530.8,0.0
PF08531.8,0.0
PF08532.8,0.0
PF08534.8,0.0
PF08518.9,0.0
PF08535.8,0.0
PF08536.9,0.0
PF08537.8,0.0
PF08538.8,0.0
PF08539.9,0.0
PF08540.8,0.0
PF08541.8,0.0
PF08542.9,0.0
PF08543.10,0.0
PF08544.11,0.0
PF08545.8,0.0
PF08546.9,0.0
PF08547.10,0.0
PF08519.10,0.0
PF08517.10,0.0
PF08487.8,0.0
PF08501.9,0.0
PF08488.9,0.0
PF08489.9,0.0
PF08490.10,0.0
PF08491.8,0.0
PF08492.10,0.0
PF08493.8,0.0
PF08494.9,0.0
PF08495.8,0.0
PF08496.8,0.0
PF08497.8,0.0
PF08498.8,0.0
PF08499.10,0.0
PF08500.8,0.0
PF08502.8,0.0
PF08516.10,0.0
PF08503.8,0.0
PF08504.9,0.0
PF08505.8,0.0
PF08506.8,0.0
PF08507.8,0.0
PF08508.8,0.0
PF08509.9,0.0
PF08510.10,0.0
PF08511.9,0.0
PF08512.10,0.0
PF08513.9,0.0
PF08514.9,0.0
PF08515.10,0.0
PF08418.8,0.0
PF08417.10,0.0
PF08416.11,0.0
PF08328.9,0.0
PF08313.10,0.0
PF08314.9,0.0
PF08315.10,0.0
PF08316.9,0.0
PF08317.9,0.0
PF08318.10,0.0
PF08320.10,0.0
PF08321.10,0.0
PF08323.9,0.0
PF08324.9,0.0
PF08325.8,0.0
PF08326.10,0.0
PF08327.9,0.0
PF08329.8,0.0
PF08311.10,0.0
PF08331.8,0.0
PF08332.8,0.0
PF08333.9,0.0
PF08334.9,0.0
PF08335.9,0.0
PF08336.9,0.0
PF08337.10,0.0
PF08338.9,0.0
PF08339.8,0.0
PF08340.9,0.0
PF08341.9,0.0
PF08343.8,0.0
PF08344.9,0.0
PF08312.10,0.0
PF08310.9,0.0
PF08414.8,0.0
PF08292.10,0.0
PF08279.10,0.0
PF08280.9,0.0
PF08281.10,0.0
PF08282.10,0.0
PF08283.9,0.0
PF08284.9,0.0
PF08285.9,0.0
PF08286.9,0.0
PF08287.9,0.0
PF08288.10,0.0
PF08289.9,0.0
PF08290.9,0.0
PF08291.9,0.0
PF08293.9,0.0
PF08309.9,0.0
PF08294.9,0.0
PF08295.10,0.0
PF08297.9,0.0
PF08298.9,0.0
PF08299.9,0.0
PF08300.11,0.0
PF08301.11,0.0
PF08302.9,0.0
PF08303.9,0.0
PF08305.9,0.0
PF08306.9,0.0
PF08307.9,0.0
PF08308.9,0.0
PF08345.9,0.0
PF08346.10,0.0
PF08347.9,0.0
PF08398.8,0.0
PF08385.10,0.0
PF08386.8,0.0
PF08387.8,0.0
PF08388.9,0.0
PF08389.10,0.0
PF08390.9,0.0
PF08391.8,0.0
PF08392.10,0.0
PF08393.11,0.0
PF08394.8,0.0
PF08395.10,0.0
PF08396.8,0.0
PF08397.9,0.0
PF08399.9,0.0
PF08348.9,0.0
PF08400.8,0.0
PF08401.9,0.0
PF08402.8,0.0
PF08403.8,0.0
PF08404.8,0.0
PF08405.9,0.0
PF08406.8,0.0
PF08407.9,0.0
PF08408.8,0.0
PF08409.9,0.0
PF08410.8,0.0
PF08411.8,0.0
PF08412.8,0.0
PF08384.8,0.0
PF08383.9,0.0
PF08381.9,0.0
PF08378.9,0.0
PF08349.9,0.0
PF08350.8,0.0
PF08351.9,0.0
PF08352.10,0.0
PF08353.8,0.0
PF08354.8,0.0
PF08355.10,0.0
PF08356.10,0.0
PF08357.9,0.0
PF08358.8,0.0
PF08359.9,0.0
PF08360.9,0.0
PF08361.9,0.0
PF08362.9,0.0
PF08363.8,0.0
PF08364.9,0.0
PF08365.9,0.0
PF08366.11,0.0
PF08367.9,0.0
PF08368.10,0.0
PF08370.9,0.0
PF08372.8,0.0
PF08373.8,0.0
PF08374.9,0.0
PF08375.9,0.0
PF08376.8,0.0
PF08377.8,0.0
PF08548.9,0.0
PF08549.8,0.0
PF08550.8,0.0
PF08730.8,0.0
PF08717.8,0.0
PF08718.9,0.0
PF08719.9,0.0
PF08720.8,0.0
PF08721.9,0.0
PF08722.9,0.0
PF08723.8,0.0
PF08724.8,0.0
PF08725.9,0.0
PF08726.8,0.0
PF08727.9,0.0
PF08728.8,0.0
PF08729.8,0.0
PF08731.9,0.0
PF08715.8,0.0
PF08732.8,0.0
PF08733.8,0.0
PF08734.9,0.0
PF08735.8,0.0
PF08736.9,0.0
PF08737.8,0.0
PF08738.8,0.0
PF08740.9,0.0
PF08741.8,0.0
PF08742.9,0.0
PF08743.8,0.0
PF08744.8,0.0
PF08745.9,0.0
PF08716.8,0.0
PF08714.9,0.0
PF08682.8,0.0
PF08698.9,0.0
PF08684.8,0.0
PF08685.9,0.0
PF08686.9,0.0
PF08687.9,0.0
PF08688.8,0.0
PF08689.8,0.0
PF08690.8,0.0
PF08691.8,0.0
PF08692.8,0.0
PF08693.8,0.0
PF08694.9,0.0
PF08695.8,0.0
PF08696.9,0.0
PF08699.8,0.0
PF08713.9,0.0
PF08700.9,0.0
PF08701.9,0.0
PF08702.8,0.0
PF08703.8,0.0
PF08704.8,0.0
PF08705.9,0.0
PF08706.9,0.0
PF08707.9,0.0
PF08708.9,0.0
PF08709.9,0.0
PF08710.8,0.0
PF08711.9,0.0
PF08712.9,0.0
PF08746.9,0.0
PF08747.9,0.0
PF08748.9,0.0
PF08797.9,0.0
PF08783.9,0.0
PF08784.9,0.0
PF08785.9,0.0
PF08786.9,0.0
PF08787.9,0.0
PF08788.9,0.0
PF08789.8,0.0
PF08790.9,0.0
PF08792.8,0.0
PF08793.8,0.0
PF08794.8,0.0
PF08795.8,0.0
PF08796.8,0.0
PF08798.9,0.0
PF08750.9,0.0
PF08799.9,0.0
PF08800.8,0.0
PF08801.9,0.0
PF08802.8,0.0
PF08803.9,0.0
PF08804.8,0.0
PF00002.22,0.0
PF08806.9,0.0
PF08807.8,0.0
PF08808.9,0.0
PF08809.9,0.0
PF08810.8,0.0
PF08811.9,0.0
PF08782.8,0.0
PF08781.8,0.0
PF08780.9,0.0
PF08779.8,0.0
PF08751.9,0.0
PF08752.8,0.0
PF08753.9,0.0
PF08755.9,0.0
PF08756.8,0.0
PF08757.9,0.0
PF08758.9,0.0
PF08759.9,0.0
PF08760.9,0.0
PF08761.9,0.0
PF08762.8,0.0
PF08763.9,0.0
PF08764.8,0.0
PF08765.9,0.0
PF08766.9,0.0
PF08767.9,0.0
PF08768.9,0.0
PF08769.9,0.0
PF08770.9,0.0
PF08771.9,0.0
PF08772.9,0.0
PF08773.9,0.0
PF08774.9,0.0
PF08775.8,0.0
PF08776.9,0.0
PF08777.9,0.0
PF08778.8,0.0
PF08683.9,0.0
PF08681.9,0.0
PF08551.8,0.0
PF08601.8,0.0
PF08588.8,0.0
PF08589.8,0.0
PF08590.8,0.0
PF08591.8,0.0
PF08592.9,0.0
PF08593.8,0.0
PF08594.8,0.0
PF08595.9,0.0
PF08596.8,0.0
PF08597.8,0.0
PF08598.9,0.0
PF08599.8,0.0
PF08600.8,0.0
PF08602.8,0.0
PF08586.8,0.0
PF08603.9,0.0
PF08604.8,0.0
PF08605.8,0.0
PF08606.9,0.0
PF08608.10,0.0
PF08609.8,0.0
PF08610.8,0.0
PF08611.8,0.0
PF08612.9,0.0
PF08613.9,0.0
PF08614.9,0.0
PF08615.9,0.0
PF08616.8,0.0
PF08587.9,0.0
PF08585.10,0.0
PF08680.8,0.0
PF08567.9,0.0
PF08552.9,0.0
PF08553.8,0.0
PF08555.8,0.0
PF08557.8,0.0
PF08558.8,0.0
PF08559.8,0.0
PF08560.8,0.0
PF08561.8,0.0
PF08562.8,0.0
PF08563.9,0.0
PF08564.8,0.0
PF08565.9,0.0
PF08566.8,0.0
PF08568.8,0.0
PF08584.9,0.0
PF08569.9,0.0
PF08570.8,0.0
PF08571.8,0.0
PF08572.8,0.0
PF08573.8,0.0
PF08574.8,0.0
PF08576.8,0.0
PF08577.9,0.0
PF08578.8,0.0
PF08579.9,0.0
PF08580.8,0.0
PF08581.8,0.0
PF08583.8,0.0
PF08617.8,0.0
PF08618.8,0.0
PF08619.8,0.0
PF08665.10,0.0
PF08652.9,0.0
PF08653.8,0.0
PF08654.8,0.0
PF08655.8,0.0
PF08656.8,0.0
PF08657.8,0.0
PF08658.8,0.0
PF08659.8,0.0
PF08660.9,0.0
PF08661.9,0.0
PF08662.9,0.0
PF08663.8,0.0
PF08664.8,0.0
PF08666.10,0.0
PF08620.8,0.0
PF08667.8,0.0
PF08668.10,0.0
PF08669.9,0.0
PF08670.9,0.0
PF08671.8,0.0
PF08672.9,0.0
PF08673.8,0.0
PF08674.8,0.0
PF08675.9,0.0
PF08676.9,0.0
PF08677.8,0.0
PF08678.8,0.0
PF08679.9,0.0
PF08651.8,0.0
PF08650.8,0.0
PF08649.8,0.0
PF08648.10,0.0
PF08621.8,0.0
PF08622.8,0.0
PF08623.8,0.0
PF08624.8,0.0
PF08625.9,0.0
PF08626.9,0.0
PF08627.8,0.0
PF08628.10,0.0
PF08629.8,0.0
PF08630.8,0.0
PF08631.8,0.0
PF08632.8,0.0
PF08633.8,0.0
PF08634.8,0.0
PF08635.8,0.0
PF08636.8,0.0
PF08637.8,0.0
PF08638.9,0.0
PF08639.8,0.0
PF08640.9,0.0
PF08641.10,0.0
